TUNING RESULTS OUTPUT,GA_Tuning_10_05_2022_23_25,,,,,,,,,,,,,,,,,,,,,,,,,,
Node Size,Src/Sink Size,Parallel Edges Size,Target Flow,OPTIMAL,,,,,,,,,,,,,,,,,,,,,,,
133,5,1,384,14050.08044,,,,,,,,,,,,,,,,,,,,,,,
Pop Size,Generations,Init Dist,Init Params,Selection,Tourny Size,Crossover,Replacement,Mutation,Nudge Params,Mutate Rate,Path Select,Path Tourny,Path Order,Path Rank,Path Size,Trial 1,Trial 2,Trial 3,Trial 4,Trial 5,Trial 6,Trial 7,Trial 8,Trial 9,Trial 10,Avg Value,Opt Gap
30,20,uniform,"[0.0, 1.0]",tournament,3,twoPoint,replaceParents,randomSingleEdge,"[0.0, 1.0]",0.1,N/A,N/A,N/A,N/A,N/A,18434.18748,19439.9232,18449.48498,19755.28718,19579.09619,19012.06,18028.80577,19273.62538,18565.34484,18965.86667,18950.36817,8.240322887
30,20,uniform,"[0.0, 1.0]",tournament,3,twoPoint,replaceParents,randomSingleEdge,"[0.0, 1.0]",0.25,N/A,N/A,N/A,N/A,N/A,19297.42524,18329.71175,18471.45349,19660.04779,18716.2565,19663.44108,19023.7825,18983.3561,19468.74994,18363.55536,18997.77798,8.51111724
30,20,uniform,"[0.0, 1.0]",tournament,3,twoPoint,replaceParents,randomSingleEdge,"[0.0, 1.0]",0.5,N/A,N/A,N/A,N/A,N/A,18221.52934,19766.49293,18066.48474,18036.45686,20178.29009,18794.26075,19344.83538,17956.30387,18158.8504,18762.79201,18728.62964,6.973801304
30,20,uniform,"[0.0, 1.0]",tournament,5,twoPoint,replaceWeakestTwo,randomSingleEdge,"[0.0, 1.0]",0.01,N/A,N/A,N/A,N/A,N/A,18962.02467,18309.33502,18373.04691,19602.13839,20303.87566,17845.85952,19731.04638,18683.31582,18879.8642,18974.36109,18966.48677,8.332388756
30,20,uniform,"[0.0, 1.0]",tournament,5,twoPoint,replaceWeakestTwo,randomSingleEdge,"[0.0, 1.0]",0.1,N/A,N/A,N/A,N/A,N/A,19088.16956,18472.02921,18915.94267,18352.82905,18086.31121,19085.10476,18100.783,19078.31154,18233.01079,18120.16215,18553.26539,5.972159416
30,20,uniform,"[0.0, 1.0]",tournament,5,twoPoint,replaceWeakestTwo,randomSingleEdge,"[0.0, 1.0]",0.25,N/A,N/A,N/A,N/A,N/A,20159.46243,18937.51923,19185.60242,18963.6833,19367.14777,19159.18617,19965.22161,19524.79188,18799.62131,19087.17465,19314.94108,10.32268292
30,20,uniform,"[0.0, 1.0]",tournament,5,twoPoint,replaceWeakestTwo,randomSingleEdge,"[0.0, 1.0]",0.5,N/A,N/A,N/A,N/A,N/A,19668.59146,19025.69981,19778.97685,19131.86332,18763.11721,18898.8719,18545.30478,18817.12411,19432.89255,18926.12656,19098.85686,9.088457504
30,20,uniform,"[0.0, 1.0]",tournament,5,twoPoint,replaceParents,randomSingleEdge,"[0.0, 1.0]",0.01,N/A,N/A,N/A,N/A,N/A,18819.38886,18603.03959,19384.99984,18293.76148,19247.17467,17835.85796,18459.46737,19091.84234,18875.75976,20285.18491,18889.64768,7.893500832
30,20,uniform,"[0.0, 1.0]",tournament,5,twoPoint,replaceParents,randomSingleEdge,"[0.0, 1.0]",0.1,N/A,N/A,N/A,N/A,N/A,18376.22496,18034.41134,18119.68981,19833.74341,18850.8238,19056.23939,19704.14773,20028.06638,18133.56069,19256.28873,18939.31962,8.177216036
30,20,uniform,"[0.0, 1.0]",tournament,5,twoPoint,replaceParents,randomSingleEdge,"[0.0, 1.0]",0.25,N/A,N/A,N/A,N/A,N/A,19757.3705,20278.99519,19509.28956,18123.33997,18825.98409,18654.45383,19658.60122,19759.33802,18810.20554,19687.71147,19306.52894,10.27463464
30,20,uniform,"[0.0, 1.0]",tournament,5,twoPoint,replaceParents,randomSingleEdge,"[0.0, 1.0]",0.5,N/A,N/A,N/A,N/A,N/A,18689.57764,19174.78811,20511.12967,19000.54258,19392.01266,18356.35575,18091.45253,17992.82023,18878.63883,19290.33054,18937.76485,8.168335534
30,20,gaussian,"[1.0, 0.3]",tournament,3,twoPoint,replaceWeakestTwo,randomSingleEdge,"[0.0, 1.0]",0.01,N/A,N/A,N/A,N/A,N/A,17739.17768,17507.67036,17982.3698,17544.79334,18015.71932,18037.47702,17668.88515,17617.15759,17630.95245,17591.61256,17733.58153,1.290305984
30,20,gaussian,"[1.0, 0.3]",tournament,3,twoPoint,replaceWeakestTwo,randomSingleEdge,"[0.0, 1.0]",0.1,N/A,N/A,N/A,N/A,N/A,17591.57342,17822.39145,17781.99497,17740.72854,17820.8701,17756.75864,17786.80736,17833.35777,17699.04159,17544.7997,17737.83235,1.314585772
30,20,gaussian,"[1.0, 0.3]",tournament,3,twoPoint,replaceWeakestTwo,randomSingleEdge,"[0.0, 1.0]",0.25,N/A,N/A,N/A,N/A,N/A,17617.12787,17702.24562,17623.20226,17507.66905,17617.12307,17784.4078,17519.61875,17595.16906,17620.73218,17799.47831,17638.6774,0.748234532
30,20,gaussian,"[1.0, 0.3]",tournament,3,twoPoint,replaceWeakestTwo,randomSingleEdge,"[0.0, 1.0]",0.5,N/A,N/A,N/A,N/A,N/A,17511.27415,17519.60819,17556.70044,17572.77948,17604.34132,17645.82602,17595.73001,17539.14663,17661.12486,17812.45041,17601.89815,0.538159585
30,20,gaussian,"[1.0, 0.3]",tournament,3,twoPoint,replaceParents,randomSingleEdge,"[0.0, 1.0]",0.01,N/A,N/A,N/A,N/A,N/A,17860.8221,17796.25168,17511.27972,17558.67029,17763.75886,17763.24485,17604.38082,17619.60294,17799.87418,17821.91769,17709.98031,1.155501056
30,20,gaussian,"[1.0, 0.3]",tournament,3,twoPoint,replaceParents,randomSingleEdge,"[0.0, 1.0]",0.1,N/A,N/A,N/A,N/A,N/A,17595.7721,17676.03074,18079.48651,17824.66988,17810.43771,17535.69251,17799.87767,17507.66445,18246.97687,17507.68812,17758.42966,1.432233018
30,20,gaussian,"[1.0, 0.3]",tournament,3,twoPoint,replaceParents,randomSingleEdge,"[0.0, 1.0]",0.25,N/A,N/A,N/A,N/A,N/A,17607.12811,17577.21141,17797.52603,17730.8075,17752.64404,17544.76723,17539.30249,17572.79258,17868.33535,17784.7555,17677.52702,0.970135026
30,20,gaussian,"[1.0, 0.3]",tournament,3,twoPoint,replaceParents,randomSingleEdge,"[0.0, 1.0]",0.5,N/A,N/A,N/A,N/A,N/A,17558.65187,17595.17508,17699.03361,17693.1619,17661.13852,17581.23239,17544.76072,17857.87339,17915.42301,17737.98207,17684.44326,1.009639019
30,20,gaussian,"[1.0, 0.3]",tournament,5,twoPoint,replaceWeakestTwo,randomSingleEdge,"[0.0, 1.0]",0.01,N/A,N/A,N/A,N/A,N/A,17713.01219,17833.00227,17519.62379,17909.49695,17714.24891,17654.25456,17719.02482,17688.27975,17603.54346,17798.79889,17715.32856,1.186049064
30,20,gaussian,"[1.0, 0.3]",tournament,5,twoPoint,replaceWeakestTwo,randomSingleEdge,"[0.0, 1.0]",0.1,N/A,N/A,N/A,N/A,N/A,17798.77399,17800.28511,17617.13639,17716.13388,17572.80389,17822.88613,17773.31821,17544.78801,17898.76323,17811.44255,17735.63314,1.302024339
30,20,gaussian,"[1.0, 0.3]",tournament,5,twoPoint,replaceWeakestTwo,randomSingleEdge,"[0.0, 1.0]",0.25,N/A,N/A,N/A,N/A,N/A,17892.14229,17837.79623,17561.14444,17679.65285,17799.44652,17523.23475,17523.22262,17507.66026,17519.63951,17507.65183,17635.15913,0.728138965
30,20,gaussian,"[1.0, 0.3]",tournament,5,twoPoint,replaceWeakestTwo,randomSingleEdge,"[0.0, 1.0]",0.5,N/A,N/A,N/A,N/A,N/A,17656.70722,17629.50729,17523.22191,17645.8722,17975.90933,17912.63096,17595.71883,17523.19837,17632.20924,17704.61135,17679.95867,0.98402404
30,20,gaussian,"[1.0, 0.3]",tournament,5,twoPoint,replaceParents,randomSingleEdge,"[0.0, 1.0]",0.01,N/A,N/A,N/A,N/A,N/A,17511.28177,17544.77978,17507.6541,17819.01033,17908.66935,17558.67987,17593.17498,17730.83882,17645.91519,17893.91275,17671.39169,0.935091376
30,20,gaussian,"[1.0, 0.3]",tournament,5,twoPoint,replaceParents,randomSingleEdge,"[0.0, 1.0]",0.1,N/A,N/A,N/A,N/A,N/A,17539.28252,17776.27438,17556.73324,17511.2601,17656.88331,17795.87031,17535.69497,17558.6731,17629.08414,17519.59796,17607.9354,0.572643037
30,20,gaussian,"[1.0, 0.3]",tournament,5,twoPoint,replaceParents,randomSingleEdge,"[0.0, 1.0]",0.25,N/A,N/A,N/A,N/A,N/A,17642.56269,17880.27979,17702.25386,17511.26004,17793.9251,17511.26589,17862.54885,17544.78245,17539.30882,17714.20818,17670.23957,0.928510688
30,20,gaussian,"[1.0, 0.3]",tournament,5,twoPoint,replaceParents,randomSingleEdge,"[0.0, 1.0]",0.5,N/A,N/A,N/A,N/A,N/A,17738.14583,17620.72372,17604.35602,17604.36768,17562.26022,17793.23816,17880.29334,17727.19782,17572.80828,17793.9058,17689.72969,1.039833942
30,20,uniform,"[0.0, 1.0]",tournament,3,onePoint,replaceWeakestTwo,randomTotal,"[0.0, 1.0]",0.01,N/A,N/A,N/A,N/A,N/A,19110.29043,19203.90943,17706.36086,19991.23315,18841.54709,18764.03661,17883.99401,19662.01692,19691.71244,19424.84939,19027.99503,8.683710406
30,20,uniform,"[0.0, 1.0]",tournament,3,onePoint,replaceWeakestTwo,randomTotal,"[0.0, 1.0]",0.1,N/A,N/A,N/A,N/A,N/A,18087.62881,18812.06257,18668.64514,18448.94571,19927.85292,18449.14045,18746.30991,18976.14259,19104.48528,18654.84868,18787.60621,7.310662451
30,20,uniform,"[0.0, 1.0]",tournament,3,onePoint,replaceWeakestTwo,randomTotal,"[0.0, 1.0]",0.25,N/A,N/A,N/A,N/A,N/A,18300.03857,18731.85795,18783.09106,18747.14294,17814.88909,18334.78576,17799.88571,18089.53813,18180.88949,18558.10477,18334.02235,4.719891505
30,20,uniform,"[0.0, 1.0]",tournament,3,onePoint,replaceWeakestTwo,randomTotal,"[0.0, 1.0]",0.5,N/A,N/A,N/A,N/A,N/A,17952.55799,18211.09192,17723.14045,17974.31907,17544.78894,17642.57586,18015.75548,17967.44478,18473.14718,18024.6794,17952.95011,2.543290922
30,20,uniform,"[0.0, 1.0]",tournament,3,onePoint,replaceParents,randomTotal,"[0.0, 1.0]",0.01,N/A,N/A,N/A,N/A,N/A,19638.4023,20202.02961,18450.6775,18722.18339,18501.16577,19056.69287,19140.3175,18820.3773,19007.45088,19874.8353,19141.41324,9.331530204
30,20,uniform,"[0.0, 1.0]",tournament,3,onePoint,replaceParents,randomTotal,"[0.0, 1.0]",0.1,N/A,N/A,N/A,N/A,N/A,18461.42515,18059.50399,18142.74077,18959.98323,18253.10591,18097.46806,18717.5221,18237.53359,18152.39863,18510.81393,18359.24954,4.863983639
30,20,uniform,"[0.0, 1.0]",tournament,3,onePoint,replaceParents,randomTotal,"[0.0, 1.0]",0.25,N/A,N/A,N/A,N/A,N/A,17938.85499,18143.40353,18649.78466,17796.30367,18526.91578,18531.71457,18444.6764,18637.42368,18790.14452,18525.63452,18398.48563,5.088091569
30,20,uniform,"[0.0, 1.0]",tournament,3,onePoint,replaceParents,randomTotal,"[0.0, 1.0]",0.5,N/A,N/A,N/A,N/A,N/A,18541.96409,17646.16738,18849.22686,18075.43688,17837.8277,17763.27678,18015.87305,17711.18556,18259.30483,18300.01005,18100.02732,3.383363513
30,20,uniform,"[0.0, 1.0]",tournament,5,onePoint,replaceWeakestTwo,randomTotal,"[0.0, 1.0]",0.01,N/A,N/A,N/A,N/A,N/A,18462.42788,18875.7121,19376.23027,18739.11259,18846.42089,18837.33492,19082.0437,19393.85183,19784.18371,18843.36917,19024.06871,8.661284092
30,20,uniform,"[0.0, 1.0]",tournament,5,onePoint,replaceWeakestTwo,randomTotal,"[0.0, 1.0]",0.1,N/A,N/A,N/A,N/A,N/A,19354.7558,18406.03992,19547.0342,18605.42988,19320.8266,18965.13393,19082.08934,18909.73045,18763.57545,18389.30592,18934.39215,8.149071388
30,20,uniform,"[0.0, 1.0]",tournament,5,onePoint,replaceWeakestTwo,randomTotal,"[0.0, 1.0]",0.25,N/A,N/A,N/A,N/A,N/A,18678.66579,18345.28309,18175.15921,18015.82182,18940.21262,18261.55164,18617.18157,18478.38468,18480.86707,17842.75602,18383.58835,5.003001594
30,20,uniform,"[0.0, 1.0]",tournament,5,onePoint,replaceWeakestTwo,randomTotal,"[0.0, 1.0]",0.5,N/A,N/A,N/A,N/A,N/A,18245.51808,18144.72267,17906.27827,17990.58218,18351.00853,18248.5819,18160.68513,17607.11781,18273.94299,18266.88619,18119.53238,3.494772096
30,20,uniform,"[0.0, 1.0]",tournament,5,onePoint,replaceParents,randomTotal,"[0.0, 1.0]",0.01,N/A,N/A,N/A,N/A,N/A,17640.63253,20392.05261,18489.12003,19683.29158,19127.58404,19451.90704,18072.32786,18710.79461,19048.10519,19767.31357,19038.31291,8.742643827
30,20,uniform,"[0.0, 1.0]",tournament,5,onePoint,replaceParents,randomTotal,"[0.0, 1.0]",0.1,N/A,N/A,N/A,N/A,N/A,18814.90012,18194.75555,18147.07729,18157.03678,19185.22643,18274.04786,18215.11953,18651.49138,18159.44723,19077.11374,18487.62159,5.597216501
30,20,uniform,"[0.0, 1.0]",tournament,5,onePoint,replaceParents,randomTotal,"[0.0, 1.0]",0.25,N/A,N/A,N/A,N/A,N/A,17917.39634,17714.87106,18229.55584,18442.06407,18347.41151,18603.56336,18724.22214,18755.29328,17603.53642,18586.55817,18292.44722,4.482423537
30,20,uniform,"[0.0, 1.0]",tournament,5,onePoint,replaceParents,randomTotal,"[0.0, 1.0]",0.5,N/A,N/A,N/A,N/A,N/A,18479.48111,18453.63043,18334.03899,18246.96314,18319.20046,18581.36217,18176.09211,18497.16575,18720.03191,18004.56304,18381.25291,4.989662057
30,20,gaussian,"[1.0, 0.3]",tournament,3,onePoint,replaceWeakestTwo,randomTotal,"[0.0, 1.0]",0.01,N/A,N/A,N/A,N/A,N/A,17595.81949,17535.70735,17740.82442,17776.90886,17819.10103,17824.72223,17872.35702,17577.23551,17780.68982,17572.83134,17709.61971,1.153441351
30,20,gaussian,"[1.0, 0.3]",tournament,3,onePoint,replaceWeakestTwo,randomTotal,"[0.0, 1.0]",0.1,N/A,N/A,N/A,N/A,N/A,17595.79461,17507.68703,17739.17043,17523.23824,17630.93741,17535.6326,17558.67541,17607.97324,17812.47568,17600.19836,17611.1783,0.591165747
30,20,gaussian,"[1.0, 0.3]",tournament,3,onePoint,replaceWeakestTwo,randomTotal,"[0.0, 1.0]",0.25,N/A,N/A,N/A,N/A,N/A,17656.68038,17628.68681,17519.61489,17519.62379,17544.74051,17539.33992,17581.26478,17511.30406,17544.78696,17511.28274,17555.73248,0.274471482
30,20,gaussian,"[1.0, 0.3]",tournament,3,onePoint,replaceWeakestTwo,randomTotal,"[0.0, 1.0]",0.5,N/A,N/A,N/A,N/A,N/A,17535.70053,17523.24407,17544.80279,17544.78628,17519.62132,17523.21435,17549.23014,17507.66928,17511.28348,17507.66462,17526.72169,0.108768206
30,20,gaussian,"[1.0, 0.3]",tournament,3,onePoint,replaceParents,randomTotal,"[0.0, 1.0]",0.01,N/A,N/A,N/A,N/A,N/A,17691.86236,17507.69677,17562.24763,17870.74748,17523.26686,17857.83401,17629.08153,17539.33221,17656.72695,17727.21888,17656.60147,0.850612877
30,20,gaussian,"[1.0, 0.3]",tournament,3,onePoint,replaceParents,randomTotal,"[0.0, 1.0]",0.1,N/A,N/A,N/A,N/A,N/A,17507.68496,17561.17551,17679.83731,17519.64593,17742.76018,17535.69913,17679.67643,17539.31161,17558.66994,17539.32987,17586.37909,0.44951812
30,20,gaussian,"[1.0, 0.3]",tournament,3,onePoint,replaceParents,randomTotal,"[0.0, 1.0]",0.25,N/A,N/A,N/A,N/A,N/A,17549.19337,17544.77932,17519.64859,17511.2728,17652.46859,17519.61237,17593.20226,17535.72825,17523.2567,17656.75939,17560.59216,0.3022289
30,20,gaussian,"[1.0, 0.3]",tournament,3,onePoint,replaceParents,randomTotal,"[0.0, 1.0]",0.5,N/A,N/A,N/A,N/A,N/A,17511.29251,17511.30375,17519.60614,17561.14734,17511.27593,17544.7803,17539.31749,17507.66435,17507.68937,17572.84999,17528.69272,0.1200263
30,20,gaussian,"[1.0, 0.3]",tournament,5,onePoint,replaceWeakestTwo,randomTotal,"[0.0, 1.0]",0.01,N/A,N/A,N/A,N/A,N/A,17591.58185,17939.47338,17549.22601,17630.29476,17577.26165,17795.88293,17896.30431,17823.9257,17723.15427,17511.24861,17703.83535,1.120402365
30,20,gaussian,"[1.0, 0.3]",tournament,5,onePoint,replaceWeakestTwo,randomTotal,"[0.0, 1.0]",0.1,N/A,N/A,N/A,N/A,N/A,17507.69499,17633.10771,17558.69925,17519.64092,17607.96208,17558.67204,17727.2273,17646.17084,17572.84214,17556.77516,17588.87924,0.463798456
30,20,gaussian,"[1.0, 0.3]",tournament,5,onePoint,replaceWeakestTwo,randomTotal,"[0.0, 1.0]",0.25,N/A,N/A,N/A,N/A,N/A,17591.58688,17581.25794,17535.68911,17676.10159,17539.33048,17507.68568,17507.67398,17595.19264,17519.62854,17507.69771,17556.18445,0.27705304
30,20,gaussian,"[1.0, 0.3]",tournament,5,onePoint,replaceWeakestTwo,randomTotal,"[0.0, 1.0]",0.5,N/A,N/A,N/A,N/A,N/A,17519.63738,17523.23903,17535.73144,17507.66595,17507.69973,17523.24804,17507.67281,17523.22232,17511.25191,17507.67916,17516.70478,0.051553819
30,20,gaussian,"[1.0, 0.3]",tournament,5,onePoint,replaceParents,randomTotal,"[0.0, 1.0]",0.01,N/A,N/A,N/A,N/A,N/A,17619.62677,17607.13893,17774.6087,18036.86379,17511.28373,17679.85518,17562.27234,17699.03661,17656.72918,17539.33948,17668.67547,0.919576912
30,20,gaussian,"[1.0, 0.3]",tournament,5,onePoint,replaceParents,randomTotal,"[0.0, 1.0]",0.1,N/A,N/A,N/A,N/A,N/A,17776.27099,17523.24423,17511.23394,17658.67437,17595.58106,17519.63383,17535.69432,17591.6063,17558.66785,17523.2345,17579.38414,0.409564515
30,20,gaussian,"[1.0, 0.3]",tournament,5,onePoint,replaceParents,randomTotal,"[0.0, 1.0]",0.25,N/A,N/A,N/A,N/A,N/A,17549.19823,17507.68413,17572.79366,17591.58075,17627.33054,17507.6944,17591.58787,17507.70343,17558.65682,17572.82382,17558.70536,0.291451913
30,20,gaussian,"[1.0, 0.3]",tournament,5,onePoint,replaceParents,randomTotal,"[0.0, 1.0]",0.5,N/A,N/A,N/A,N/A,N/A,17535.72601,17511.26709,17519.60413,17507.67351,17539.3113,17535.72368,17507.67143,17523.23135,17539.32231,17544.80136,17526.43322,0.107120535
30,20,uniform,"[0.0, 1.0]",tournament,3,twoPoint,replaceWeakestTwo,randomTotal,"[0.0, 1.0]",0.01,N/A,N/A,N/A,N/A,N/A,17793.91045,18942.02481,18423.45938,19516.50091,19727.70964,18944.52896,18520.63042,19519.64535,18625.8289,19633.69975,18964.79386,8.322719224
30,20,uniform,"[0.0, 1.0]",tournament,3,twoPoint,replaceWeakestTwo,randomTotal,"[0.0, 1.0]",0.1,N/A,N/A,N/A,N/A,N/A,18350.54733,18111.6078,18845.60522,18329.5267,17882.69726,18673.70853,18840.58859,19160.28178,18925.48412,18338.16677,18545.82141,5.929641027
30,20,uniform,"[0.0, 1.0]",tournament,3,twoPoint,replaceWeakestTwo,randomTotal,"[0.0, 1.0]",0.25,N/A,N/A,N/A,N/A,N/A,18498.6264,18654.03161,18960.4347,18100.84442,17972.35912,18157.10924,17760.02083,18210.73822,17954.95077,18146.59301,18241.57083,4.191828846
30,20,uniform,"[0.0, 1.0]",tournament,3,twoPoint,replaceWeakestTwo,randomTotal,"[0.0, 1.0]",0.5,N/A,N/A,N/A,N/A,N/A,18573.64359,18326.90031,18003.12328,18167.57525,17646.16411,17892.1631,18616.78363,18017.14639,18616.2507,17789.29831,18164.90487,3.753929764
30,20,uniform,"[0.0, 1.0]",tournament,3,twoPoint,replaceParents,randomTotal,"[0.0, 1.0]",0.01,N/A,N/A,N/A,N/A,N/A,18460.99723,19180.35603,18859.94186,18807.22468,18699.66278,17757.12505,19777.16973,18142.36781,19102.40288,19354.06906,18814.13171,7.462170289
30,20,uniform,"[0.0, 1.0]",tournament,3,twoPoint,replaceParents,randomTotal,"[0.0, 1.0]",0.1,N/A,N/A,N/A,N/A,N/A,18218.63573,18209.17362,18430.5177,18463.97658,18442.75206,17535.73349,18442.31907,18167.61903,18742.60015,18610.71461,18326.4042,4.676378344
30,20,uniform,"[0.0, 1.0]",tournament,3,twoPoint,replaceParents,randomTotal,"[0.0, 1.0]",0.25,N/A,N/A,N/A,N/A,N/A,18290.2069,18113.8195,17507.68791,18377.33423,18263.0282,18418.41546,18199.58925,18781.74917,17961.56959,18482.45401,18239.58542,4.180488611
30,20,uniform,"[0.0, 1.0]",tournament,3,twoPoint,replaceParents,randomTotal,"[0.0, 1.0]",0.5,N/A,N/A,N/A,N/A,N/A,17711.25687,18193.38857,17870.73412,18414.8198,18380.58023,18550.54057,18357.51154,18103.71129,17738.98351,17702.6421,18102.41686,3.39701205
30,20,uniform,"[0.0, 1.0]",tournament,5,twoPoint,replaceWeakestTwo,randomTotal,"[0.0, 1.0]",0.01,N/A,N/A,N/A,N/A,N/A,18686.43732,18604.60331,19851.14726,18648.3439,18815.40126,19379.18638,18372.48518,19159.8665,18888.43839,19101.39457,18950.73041,8.242391904
30,20,uniform,"[0.0, 1.0]",tournament,5,twoPoint,replaceWeakestTwo,randomTotal,"[0.0, 1.0]",0.1,N/A,N/A,N/A,N/A,N/A,18627.51842,18767.69745,18067.98398,18206.56268,18768.54524,18666.90444,18634.8453,18188.16542,17628.68305,18521.40351,18407.83095,5.141469951
30,20,uniform,"[0.0, 1.0]",tournament,5,twoPoint,replaceWeakestTwo,randomTotal,"[0.0, 1.0]",0.25,N/A,N/A,N/A,N/A,N/A,18417.90228,18089.76863,17898.79552,18163.77668,17843.86685,17935.89812,18293.97679,17989.88592,18239.2255,18212.83792,18108.59342,3.432291197
30,20,uniform,"[0.0, 1.0]",tournament,5,twoPoint,replaceWeakestTwo,randomTotal,"[0.0, 1.0]",0.5,N/A,N/A,N/A,N/A,N/A,17774.25292,18588.24817,17977.91937,18183.11663,17642.57839,17857.40172,17882.95281,18308.57599,18238.19987,17907.42289,18036.06688,3.018035575
30,20,uniform,"[0.0, 1.0]",tournament,5,twoPoint,replaceParents,randomTotal,"[0.0, 1.0]",0.01,N/A,N/A,N/A,N/A,N/A,18258.68606,18659.74925,19025.3717,19345.17267,17931.9833,19061.59528,18631.52337,19734.27361,18415.08628,18036.47033,18709.99118,6.867342571
30,20,uniform,"[0.0, 1.0]",tournament,5,twoPoint,replaceParents,randomTotal,"[0.0, 1.0]",0.1,N/A,N/A,N/A,N/A,N/A,18397.09629,19089.73132,18542.38888,18486.34164,18133.06635,18795.20334,18520.63007,18555.14314,18613.41065,18431.96575,18556.49774,5.990621893
30,20,uniform,"[0.0, 1.0]",tournament,5,twoPoint,replaceParents,randomTotal,"[0.0, 1.0]",0.25,N/A,N/A,N/A,N/A,N/A,18168.56967,18959.54598,18206.94887,18273.86877,18119.02394,18638.31877,18209.99208,18387.52361,17943.89752,18291.57689,18319.92661,4.639379758
30,20,uniform,"[0.0, 1.0]",tournament,5,twoPoint,replaceParents,randomTotal,"[0.0, 1.0]",0.5,N/A,N/A,N/A,N/A,N/A,18068.11821,17909.00245,18220.96053,18494.58963,17992.7933,18123.48743,17632.69918,17740.77354,18688.16772,17595.77752,18046.63695,3.078409507
30,20,gaussian,"[1.0, 0.3]",tournament,3,twoPoint,replaceWeakestTwo,randomTotal,"[0.0, 1.0]",0.01,N/A,N/A,N/A,N/A,N/A,17544.79046,17607.14508,17939.83042,17556.74439,17704.65555,17591.57005,17607.12612,17539.299,17609.26704,17507.67729,17620.81054,0.646182976
30,20,gaussian,"[1.0, 0.3]",tournament,3,twoPoint,replaceWeakestTwo,randomTotal,"[0.0, 1.0]",0.1,N/A,N/A,N/A,N/A,N/A,17727.23343,17519.62102,17607.99225,17603.57315,17519.63244,17519.65831,17549.22861,17572.82086,17519.61517,17539.32823,17567.87035,0.34380028
30,20,gaussian,"[1.0, 0.3]",tournament,3,twoPoint,replaceWeakestTwo,randomTotal,"[0.0, 1.0]",0.25,N/A,N/A,N/A,N/A,N/A,17549.249,17627.27098,17507.66391,17519.63754,17544.80197,17523.23276,17572.81874,17523.21414,17535.69928,17507.67433,17541.12627,0.191043982
30,20,gaussian,"[1.0, 0.3]",tournament,3,twoPoint,replaceWeakestTwo,randomTotal,"[0.0, 1.0]",0.5,N/A,N/A,N/A,N/A,N/A,17535.73134,17544.77988,17511.30995,17523.25132,17535.69598,17507.66281,17603.55456,17507.67113,17507.62356,17544.80402,17532.20846,0.140107423
30,20,gaussian,"[1.0, 0.3]",tournament,3,twoPoint,replaceParents,randomTotal,"[0.0, 1.0]",0.01,N/A,N/A,N/A,N/A,N/A,17595.18837,17736.41544,17799.47639,17665.18156,17593.22381,17507.67648,17870.74433,17535.70695,17713.00336,17558.66579,17657.52825,0.855906426
30,20,gaussian,"[1.0, 0.3]",tournament,3,twoPoint,replaceParents,randomTotal,"[0.0, 1.0]",0.1,N/A,N/A,N/A,N/A,N/A,17558.66017,17511.3157,17558.69793,17646.37779,17549.19618,17581.24206,17507.66903,17511.26101,17507.66931,17511.28598,17544.33752,0.209385935
30,20,gaussian,"[1.0, 0.3]",tournament,3,twoPoint,replaceParents,randomTotal,"[0.0, 1.0]",0.25,N/A,N/A,N/A,N/A,N/A,17544.76564,17523.26174,17507.69192,17661.14347,17511.30543,17595.77249,17539.29313,17507.67006,17507.69527,17561.15241,17545.97516,0.218739782
30,20,gaussian,"[1.0, 0.3]",tournament,3,twoPoint,replaceParents,randomTotal,"[0.0, 1.0]",0.5,N/A,N/A,N/A,N/A,N/A,17535.71333,17507.66472,17535.73869,17511.25942,17511.29758,17535.707,17544.777,17519.62967,17511.29008,17549.19537,17526.22729,0.105944298
30,20,gaussian,"[1.0, 0.3]",tournament,5,twoPoint,replaceWeakestTwo,randomTotal,"[0.0, 1.0]",0.01,N/A,N/A,N/A,N/A,N/A,17908.87031,17619.62792,17511.28193,17539.32993,17761.87002,17617.12828,17799.90634,17891.41462,17746.10647,17654.27355,17704.98094,1.126945722
30,20,gaussian,"[1.0, 0.3]",tournament,5,twoPoint,replaceWeakestTwo,randomTotal,"[0.0, 1.0]",0.1,N/A,N/A,N/A,N/A,N/A,17627.30415,17544.78526,17604.38577,17535.68874,17511.3107,17507.67369,17507.66773,17630.30225,17558.66883,17600.21513,17562.80022,0.314840859
30,20,gaussian,"[1.0, 0.3]",tournament,5,twoPoint,replaceWeakestTwo,randomTotal,"[0.0, 1.0]",0.25,N/A,N/A,N/A,N/A,N/A,17535.6935,17617.16653,17511.28439,17591.58103,17595.19257,17600.21456,17591.59769,17556.73336,17535.69129,17511.2929,17564.64478,0.325376567
30,20,gaussian,"[1.0, 0.3]",tournament,5,twoPoint,replaceWeakestTwo,randomTotal,"[0.0, 1.0]",0.5,N/A,N/A,N/A,N/A,N/A,17507.71398,17535.71239,17561.14324,17511.29122,17535.70052,17519.64048,17535.69498,17507.67273,17507.66988,17549.21349,17527.14529,0.111187748
